label,text
Not_Fraud,"Awesome, lemme know whenever you're around"
Not_Fraud,Shb b ok lor... Thanx...
Not_Fraud,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT"""
Not_Fraud,Also remember to get dobby's bowl from your car
Fraud,Filthy stories and GIRLS waiting for your
Not_Fraud,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
Not_Fraud,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
Not_Fraud,Welp apparently he retired
Not_Fraud,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
Not_Fraud,Where @
Not_Fraud,U sure u can't take any sick time?
Fraud,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
Not_Fraud,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
Not_Fraud,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
Not_Fraud,I am not sure about night menu. . . I know only about noon menu
Not_Fraud,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
Not_Fraud,Are you willing to go for aptitude class.
Not_Fraud,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
Not_Fraud,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
Not_Fraud,"Haha awesome, omw back now then"
Not_Fraud,Yup i thk so until e shop closes lor.
Not_Fraud,what is your account number?
Not_Fraud,Eh u send wrongly lar...
Not_Fraud,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya 
Not_Fraud,Ok i shall talk to him
Not_Fraud,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
Not_Fraud,Hey you can pay. With salary de. Only  &lt;#&gt; .
Not_Fraud,Another month. I need chocolate weed and alcohol.
Not_Fraud,If he started searching he will get job in few days.he have great potential and talent.
Not_Fraud,Reckon need to be in town by eightish to walk from * carpark.
Fraud,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
Not_Fraud,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
Not_Fraud,Yo guess what I just dropped
Not_Fraud,Carlos says he'll be at mu in  &lt;#&gt;  minutes
Not_Fraud,I'm in office now . I will call you  &lt;#&gt;  min:)
Not_Fraud,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
Not_Fraud,"Yun ah.the ubi one say if Ì_ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ì¬n"
Not_Fraud,Ugh. Gotta drive back to sd from la. My butt is sore.
Not_Fraud,26th OF JULY
Not_Fraud,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
Not_Fraud,Up to Ì_... ÌÏ wan come then come lor... But i din c any stripes skirt...
Not_Fraud,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
Not_Fraud,"I can't, I don't have her number!"
Not_Fraud,Change again... It's e one next to escalator...
Not_Fraud,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
Not_Fraud,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? 
Not_Fraud,Then Ì_ wait 4 me at bus stop aft ur lect lar. If i dun c Ì_ then i go get my car then come back n pick Ì_.
Not_Fraud,"Aight will do, thanks again for comin out"
Not_Fraud,No..but heard abt tat..
Not_Fraud,&lt;#&gt;  am I think? Should say on syllabus
Not_Fraud,Umma. Did she say anything
Not_Fraud,Give me a sec to think think about it
Fraud,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
Not_Fraud,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
Not_Fraud,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
Not_Fraud,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
Not_Fraud,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am
Not_Fraud,"I just got home babe, are you still awake ?"
Not_Fraud,I dunno they close oredi not... ÌÏ v ma fan...
Not_Fraud,Just buy a pizza. Meat lovers or supreme. U get to pick.
Not_Fraud,"Ya, told..she was asking wats matter?"
Not_Fraud,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
Fraud,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
Not_Fraud,Shall i send that exe to your mail id.
Not_Fraud,Nope watching tv at home... Not going out. V bored...
Not_Fraud,Don know..wait i will check it.
Not_Fraud,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
Fraud,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
Not_Fraud,We still on for tonight?
Not_Fraud,May i call You later Pls
Not_Fraud,Hasn't that been the pattern recently crap weekends?
Not_Fraud,I have a sore throat. It's scratches when I talk
Not_Fraud,Yes da. Any plm at ur office
Not_Fraud,Are you not around or just still asleep? :V
Not_Fraud,"Lol you forgot it eh ? Yes, I'll bring it in babe"
Not_Fraud,"Its good, we'll find a way"
Not_Fraud,Can not use foreign stamps in this country. Good lecture .
Not_Fraud,Yup bathe liao...
Not_Fraud,HAPPY NEW YEAR MY NO.1 MAN
Not_Fraud,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
Not_Fraud,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
Not_Fraud,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
Not_Fraud,"No my blankets are sufficient, thx"
Not_Fraud,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
Not_Fraud,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
Not_Fraud,They just talking thats it de. They wont any other.
Not_Fraud,Today am going to college so am not able to atten the class.
Not_Fraud,I'm in class. Will holla later
Not_Fraud,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
Fraud,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
Not_Fraud,"Come round, it's . "
Not_Fraud,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
Fraud,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
Not_Fraud,I walked an hour 2 c u! doesnåÕt that show I care y wont u believe im serious?
Fraud,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
Not_Fraud,Are you available for soiree on June 3rd?
Not_Fraud,Do u noe wat time e place dat sells 4d closes?
Not_Fraud,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
Not_Fraud,Jay's getting really impatient and belligerent
Not_Fraud,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
Not_Fraud,I'm at work. Please call
Not_Fraud,Then u drive lor.
Not_Fraud,Ard 515 like dat. Y?
Not_Fraud,Tell me they're female :V how're you throwing in? We're deciding what all to get now
Fraud,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN å£100 Cash WKENT/150P16+
Not_Fraud,I'm working technical support :)voice process.networking field.
Not_Fraud,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
Not_Fraud,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
Fraud,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
Not_Fraud,"That's fine, I'll bitch at you about it later then"
Not_Fraud,No my mum went 2 dentist.
Not_Fraud,Once free call me sir. I am waiting for you.
Not_Fraud,Meeting u is my work. . . Tel me when shall i do my work tomorrow
Fraud,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
Not_Fraud,Jus finish bathing...
Not_Fraud,"alright, I'll make sure the car is back tonight"
Fraud,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
Fraud,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
Not_Fraud,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
Not_Fraud,Aight ill get on fb in a couple minutes
Not_Fraud,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
Not_Fraud,Where can download clear movies. Dvd copies.
Not_Fraud,"Yep, by the pretty sculpture"
Not_Fraud,Convey my regards to him
Not_Fraud,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
Not_Fraud,You tell what happen dont behave like this to me. Ok no need to say
Not_Fraud,Can u get pic msgs to your phone?
Not_Fraud,Send to someone else :-)
Not_Fraud,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
Not_Fraud,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
Not_Fraud,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
Not_Fraud,I don't think he has spatula hands!
Not_Fraud,You can never do NOTHING
Fraud,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
Not_Fraud,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
Fraud,WIN URGENT! Your mobile number has been awarded with a å£2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
Not_Fraud,Please da call me any mistake from my side sorry da. Pls da goto doctor.
Not_Fraud,Where r we meeting?
Not_Fraud,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
Not_Fraud,Now only i reached home. . . I am very tired now. . I will come tomorro
Not_Fraud,Ryder unsold.now gibbs.
Fraud,Dear Subscriber ur draw 4 å£100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
Not_Fraud,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
